Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_Site,FileName_OrigAGP,FileName_OrigDNA,FileName_OrigER,FileName_OrigMito,FileName_OrigRNA,PathName_OrigAGP,PathName_OrigDNA,PathName_OrigER,PathName_OrigMito,PathName_OrigRNA
source_4,2021_04_26_Batch1,BR00117035,A19,2,r01c19f02p01-ch2sk1fk1fl1.tiff,r01c19f02p01-ch5sk1fk1fl1.tiff,r01c19f02p01-ch4sk1fk1fl1.tiff,r01c19f02p01-ch1sk1fk1fl1.tiff,r01c19f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A19,3,r01c19f03p01-ch2sk1fk1fl1.tiff,r01c19f03p01-ch5sk1fk1fl1.tiff,r01c19f03p01-ch4sk1fk1fl1.tiff,r01c19f03p01-ch1sk1fk1fl1.tiff,r01c19f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A19,4,r01c19f04p01-ch2sk1fk1fl1.tiff,r01c19f04p01-ch5sk1fk1fl1.tiff,r01c19f04p01-ch4sk1fk1fl1.tiff,r01c19f04p01-ch1sk1fk1fl1.tiff,r01c19f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A19,5,r01c19f05p01-ch2sk1fk1fl1.tiff,r01c19f05p01-ch5sk1fk1fl1.tiff,r01c19f05p01-ch4sk1fk1fl1.tiff,r01c19f05p01-ch1sk1fk1fl1.tiff,r01c19f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A19,6,r01c19f06p01-ch2sk1fk1fl1.tiff,r01c19f06p01-ch5sk1fk1fl1.tiff,r01c19f06p01-ch4sk1fk1fl1.tiff,r01c19f06p01-ch1sk1fk1fl1.tiff,r01c19f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A19,7,r01c19f07p01-ch2sk1fk1fl1.tiff,r01c19f07p01-ch5sk1fk1fl1.tiff,r01c19f07p01-ch4sk1fk1fl1.tiff,r01c19f07p01-ch1sk1fk1fl1.tiff,r01c19f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A19,8,r01c19f08p01-ch2sk1fk1fl1.tiff,r01c19f08p01-ch5sk1fk1fl1.tiff,r01c19f08p01-ch4sk1fk1fl1.tiff,r01c19f08p01-ch1sk1fk1fl1.tiff,r01c19f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A19,9,r01c19f09p01-ch2sk1fk1fl1.tiff,r01c19f09p01-ch5sk1fk1fl1.tiff,r01c19f09p01-ch4sk1fk1fl1.tiff,r01c19f09p01-ch1sk1fk1fl1.tiff,r01c19f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,1,r01c20f01p01-ch2sk1fk1fl1.tiff,r01c20f01p01-ch5sk1fk1fl1.tiff,r01c20f01p01-ch4sk1fk1fl1.tiff,r01c20f01p01-ch1sk1fk1fl1.tiff,r01c20f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,2,r01c20f02p01-ch2sk1fk1fl1.tiff,r01c20f02p01-ch5sk1fk1fl1.tiff,r01c20f02p01-ch4sk1fk1fl1.tiff,r01c20f02p01-ch1sk1fk1fl1.tiff,r01c20f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,3,r01c20f03p01-ch2sk1fk1fl1.tiff,r01c20f03p01-ch5sk1fk1fl1.tiff,r01c20f03p01-ch4sk1fk1fl1.tiff,r01c20f03p01-ch1sk1fk1fl1.tiff,r01c20f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,4,r01c20f04p01-ch2sk1fk1fl1.tiff,r01c20f04p01-ch5sk1fk1fl1.tiff,r01c20f04p01-ch4sk1fk1fl1.tiff,r01c20f04p01-ch1sk1fk1fl1.tiff,r01c20f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,5,r01c20f05p01-ch2sk1fk1fl1.tiff,r01c20f05p01-ch5sk1fk1fl1.tiff,r01c20f05p01-ch4sk1fk1fl1.tiff,r01c20f05p01-ch1sk1fk1fl1.tiff,r01c20f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,6,r01c20f06p01-ch2sk1fk1fl1.tiff,r01c20f06p01-ch5sk1fk1fl1.tiff,r01c20f06p01-ch4sk1fk1fl1.tiff,r01c20f06p01-ch1sk1fk1fl1.tiff,r01c20f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,7,r01c20f07p01-ch2sk1fk1fl1.tiff,r01c20f07p01-ch5sk1fk1fl1.tiff,r01c20f07p01-ch4sk1fk1fl1.tiff,r01c20f07p01-ch1sk1fk1fl1.tiff,r01c20f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,8,r01c20f08p01-ch2sk1fk1fl1.tiff,r01c20f08p01-ch5sk1fk1fl1.tiff,r01c20f08p01-ch4sk1fk1fl1.tiff,r01c20f08p01-ch1sk1fk1fl1.tiff,r01c20f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A20,9,r01c20f09p01-ch2sk1fk1fl1.tiff,r01c20f09p01-ch5sk1fk1fl1.tiff,r01c20f09p01-ch4sk1fk1fl1.tiff,r01c20f09p01-ch1sk1fk1fl1.tiff,r01c20f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,1,r01c21f01p01-ch2sk1fk1fl1.tiff,r01c21f01p01-ch5sk1fk1fl1.tiff,r01c21f01p01-ch4sk1fk1fl1.tiff,r01c21f01p01-ch1sk1fk1fl1.tiff,r01c21f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,2,r01c21f02p01-ch2sk1fk1fl1.tiff,r01c21f02p01-ch5sk1fk1fl1.tiff,r01c21f02p01-ch4sk1fk1fl1.tiff,r01c21f02p01-ch1sk1fk1fl1.tiff,r01c21f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,3,r01c21f03p01-ch2sk1fk1fl1.tiff,r01c21f03p01-ch5sk1fk1fl1.tiff,r01c21f03p01-ch4sk1fk1fl1.tiff,r01c21f03p01-ch1sk1fk1fl1.tiff,r01c21f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,4,r01c21f04p01-ch2sk1fk1fl1.tiff,r01c21f04p01-ch5sk1fk1fl1.tiff,r01c21f04p01-ch4sk1fk1fl1.tiff,r01c21f04p01-ch1sk1fk1fl1.tiff,r01c21f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,5,r01c21f05p01-ch2sk1fk1fl1.tiff,r01c21f05p01-ch5sk1fk1fl1.tiff,r01c21f05p01-ch4sk1fk1fl1.tiff,r01c21f05p01-ch1sk1fk1fl1.tiff,r01c21f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,6,r01c21f06p01-ch2sk1fk1fl1.tiff,r01c21f06p01-ch5sk1fk1fl1.tiff,r01c21f06p01-ch4sk1fk1fl1.tiff,r01c21f06p01-ch1sk1fk1fl1.tiff,r01c21f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,7,r01c21f07p01-ch2sk1fk1fl1.tiff,r01c21f07p01-ch5sk1fk1fl1.tiff,r01c21f07p01-ch4sk1fk1fl1.tiff,r01c21f07p01-ch1sk1fk1fl1.tiff,r01c21f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,8,r01c21f08p01-ch2sk1fk1fl1.tiff,r01c21f08p01-ch5sk1fk1fl1.tiff,r01c21f08p01-ch4sk1fk1fl1.tiff,r01c21f08p01-ch1sk1fk1fl1.tiff,r01c21f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A21,9,r01c21f09p01-ch2sk1fk1fl1.tiff,r01c21f09p01-ch5sk1fk1fl1.tiff,r01c21f09p01-ch4sk1fk1fl1.tiff,r01c21f09p01-ch1sk1fk1fl1.tiff,r01c21f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
source_4,2021_04_26_Batch1,BR00117035,A22,1,r01c22f01p01-ch2sk1fk1fl1.tiff,r01c22f01p01-ch5sk1fk1fl1.tiff,r01c22f01p01-ch4sk1fk1fl1.tiff,r01c22f01p01-ch1sk1fk1fl1.tiff,r01c22f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/,/home/ubuntu/bucket/cpg0016-jump/source_4/images/2021_04_26_Batch1/images/BR00117035__2021-05-02T16_02_51-Measurement1/Images/
